uid,total_facebook_statuses,account_membership_period,service_support_calls,number_of_snaps,total_whatsapp_charge,sub_country_code,total_twitter_tweets,country,total_email_characters,email_plan,total_whatsapp_msg_characters,social_account_number,total_whatsapp_msgs,total_facebook_charge,total_twitter_charge,snapchat_plan,total_email_charge,total_twitter_tweet_characters,total_emails,total_facebook_status_characters,turn_anti_social
786,99,56,4,0,11.5,415,78,CT,14.8,no,255.5,406-3069,115,27.59,12.67,no,4,149.1,1,162.3,1
787,137,63,1,25,6.37,408,76,CT,12.2,no,141.5,344-8498,110,32.3,9.91,yes,3.29,116.6,2,190,0
788,105,94,4,0,8.53,408,101,IN,8,no,189.6,402-1251,84,26.84,13.18,no,2.16,,5,157.9,1
789,92,123,1,0,11.26,415,76,WI,8.7,no,250.3,371-8452,101,29.27,13.82,no,2.35,162.6,4,172.2,0
790,102,66,2,0,11.7,415,109,WA,9.2,no,259.9,336-5900,95,34.87,19.78,no,2.48,232.7,6,205.1,0
791,108,176,2,0,6.69,415,100,RI,9.6,no,148.6,401-7654,85,42.65,14.57,no,2.59,171.4,6,,0
792,88,32,1,0,5.96,408,132,TX,12.8,no,132.5,396-4311,102,26.84,15.37,no,3.46,180.8,3,,0
793,100,112,2,0,12.66,415,90,NE,17.3,no,281.4,388-4282,107,28.49,13.13,no,4.67,154.5,3,167.6,0
794,90,87,2,0,11.06,510,68,KS,13.1,no,245.7,343-3961,69,19.62,22.32,no,3.54,262.6,5,,0
795,120,59,1,32,9.61,408,136,MN,8.8,no,213.5,386-3796,95,36.02,17.25,yes,2.38,202.9,5,211.9,0
796,90,54,2,33,6.76,510,112,WV,11.3,no,150.3,353-2450,83,19.04,17.68,yes,3.05,208,4,112,0
797,71,105,6,0,6.65,415,83,UT,5.3,no,147.7,385-8184,114,18.09,20.41,no,1.43,240.1,4,106.4,1
798,91,88,1,31,9.35,415,120,ID,11.4,no,207.8,341-4570,104,30.87,18.12,yes,3.08,,4,181.6,0
799,94,13,1,31,11.67,415,95,MT,12.9,no,259.3,347-9421,117,45.1,12.55,yes,3.48,147.6,1,265.3,0
800,106,107,3,0,,415,89,AR,12.9,yes,241.1,343-5219,123,22.66,15.55,no,3.48,182.9,2,,1
801,99,70,0,0,11.52,510,106,TN,9.6,no,255.9,395-4757,96,21.47,12.04,no,2.59,141.6,2,126.3,0
802,83,146,7,0,6.74,408,130,MI,7.9,no,149.8,405-7676,100,25.38,15.9,no,2.13,187.1,4,149.3,1
803,98,73,2,26,9.98,408,97,MT,10.2,no,221.7,394-9942,96,22.3,9.05,yes,2.75,106.5,6,131.2,0
804,126,165,1,0,10.28,510,65,VT,,no,228.4,345-1998,126,41.29,17.83,no,0,209.8,0,242.9,0
805,93,126,0,0,14.82,415,107,NC,,no,329.3,342-1702,66,17.63,10.8,no,3.89,127,1,103.7,0
806,101,67,0,0,9.11,408,122,KS,7,no,202.5,383-1431,119,34.24,8.3,no,1.89,97.6,3,,0
807,128,127,0,0,9.83,510,77,CA,0,no,218.5,388-4331,95,18.34,15.9,no,0,187,0,107.9,0
808,91,135,2,0,9.77,415,104,MI,5.9,no,217.2,393-2524,118,40.78,15.05,no,1.59,177.1,3,239.9,0
809,85,107,0,0,5.05,415,94,CO,8.9,no,112.2,418-4365,115,22.75,15.34,no,2.4,180.5,4,133.8,0
810,122,100,1,0,12.37,408,92,UT,5.1,no,274.9,370-9296,92,31.45,15.51,no,1.38,182.5,8,185,0
811,106,38,2,25,5.7,415,109,MS,13.4,no,126.6,420-8953,117,24.21,26.66,yes,3.62,313.7,6,142.4,0
812,83,99,1,0,11.51,408,121,ID,8.4,no,255.7,354-7025,114,27.15,13.21,no,2.27,155.4,3,159.7,0
813,115,78,1,0,11.76,415,140,NJ,9.5,no,261.4,390-6101,120,39.27,19.58,no,2.57,230.4,3,231,0
814,91,94,2,0,10.12,415,107,NY,13.6,no,224.8,363-1123,108,32.37,7.82,no,3.67,92,17,190.4,0
815,87,148,1,0,7.43,408,96,SD,9.5,no,165.1,388-4571,104,31.48,14.48,no,2.57,170.4,13,185.2,0
816,87,100,1,0,7.66,510,56,SC,7.1,no,170.2,348-8022,77,19.7,9.46,no,1.92,,4,,0
817,114,115,2,0,11.07,408,96,DC,16.4,no,245.9,393-5802,94,30.38,23.04,no,4.43,271,5,178.7,0
818,103,166,0,0,,510,83,WI,15.3,no,190.8,366-9074,113,29.56,23.49,no,4.13,276.4,5,173.9,0
819,130,95,1,39,8.8,415,111,WY,,no,195.6,340-4236,97,44.34,18.14,yes,2.73,213.4,5,260.8,0
820,76,184,0,12,,408,105,WI,10.2,no,149.3,401-5915,93,34.05,21.56,yes,2.75,253.6,5,200.3,0
821,107,67,1,30,,415,104,WV,14.5,no,297,393-4843,93,22.03,19.81,yes,3.92,233,5,129.6,0
822,79,112,1,23,8.73,415,102,NY,10.3,no,193.9,404-9504,101,48.72,26.8,yes,2.78,315.3,6,286.6,0
823,147,64,2,0,12.09,415,87,HI,5.5,no,268.7,414-6638,114,33.01,14.74,no,1.49,173.4,2,194.2,0
824,100,83,3,0,9.78,415,84,NH,12.4,no,217.4,415-6145,106,39.32,17.88,no,3.35,210.4,2,231.3,0
825,89,125,2,0,8.41,408,127,NC,11.3,no,186.8,412-7020,73,36.09,18.31,no,3.05,215.4,2,212.3,0
826,89,91,2,0,,415,102,KY,16.7,yes,223.7,330-7754,151,24.65,14.94,no,4.51,175.8,3,145,1
827,92,96,1,0,13.3,415,114,NE,10.3,no,295.6,410-6791,125,30.7,16.23,no,2.78,190.9,4,180.6,1
828,115,91,0,0,11.7,510,105,SD,8.3,no,260,327-3850,94,25.33,20.85,no,2.24,245.3,3,149,0
829,106,151,0,0,7.21,408,87,IL,11.8,no,160.2,386-5303,88,29.8,12.27,no,3.19,144.3,5,175.3,0
830,112,82,0,0,11.45,415,120,CA,7,no,254.4,394-9220,117,33.88,16.44,no,1.89,193.4,10,199.3,0
831,92,90,1,0,,415,91,WI,,no,249,420-8308,98,34.15,13.97,no,2.4,164.3,7,200.9,0
832,119,139,4,0,6.74,415,118,MD,8.3,no,149.8,335-3133,64,30.87,28.53,no,2.24,,6,181.6,0
833,83,64,1,0,2.59,510,109,NJ,14.2,no,57.5,391-4652,122,27.64,12.95,no,3.83,152.3,3,,0
834,138,80,1,0,12.23,415,91,DE,5.5,no,271.8,376-4861,94,33.97,14.2,no,1.49,167.1,4,199.8,0
835,81,63,2,0,10.36,510,115,IA,6.5,no,230.2,402-1725,85,26.1,24.42,no,1.76,287.3,5,153.5,0
836,117,162,1,0,8.4,510,121,VT,10.5,no,186.7,375-2165,89,37.5,13.19,no,2.84,,11,220.6,0
837,105,44,0,34,10.25,415,85,IL,14,no,227.7,350-6639,62,37.71,13.74,yes,3.78,161.7,7,221.8,0
838,118,116,2,27,9.58,415,91,OH,7,no,212.9,386-5684,67,34.8,17.8,yes,1.89,209.4,2,204.7,0
839,71,140,3,0,11.07,415,97,CO,12.6,no,245.9,344-5206,67,25.45,18.06,no,3.4,212.5,4,149.7,0
840,114,101,5,0,6.9,415,123,NC,11.5,no,153.3,354-2985,122,39.56,15.84,no,3.11,186.4,6,232.7,0
841,105,74,1,0,8.2,415,99,MO,11.6,no,182.2,421-2955,105,29.26,17.99,no,3.13,211.7,6,172.1,0
842,79,149,0,0,9.33,408,107,ME,9.1,no,207.4,408-4323,111,40.39,16.35,no,2.46,192.4,9,237.6,0
843,78,61,2,40,7.83,408,100,PA,10.2,no,174.1,343-1347,115,17.85,15.35,yes,2.75,180.6,2,105,1
844,108,51,1,0,8.42,510,87,DE,10.3,no,187.2,406-2454,119,30.86,16.74,no,2.78,196.9,2,181.5,0
845,86,98,0,0,8.44,415,114,IA,,no,187.5,338-7886,79,36.86,16.22,no,2.97,190.8,9,216.8,0
846,122,137,2,0,,510,102,MI,8.8,no,194.5,355-9508,84,35.09,10.88,no,2.38,128,5,206.4,0
847,93,88,3,0,8.72,415,80,IN,8.3,no,193.8,354-7201,88,31.2,14.49,no,2.24,170.5,5,183.5,0
848,89,119,3,0,11.88,408,78,NH,13.5,no,263.9,420-3192,98,23.51,14.49,no,3.65,170.5,6,138.3,0
849,78,69,0,27,12.24,510,89,MS,16.4,no,271.9,342-8320,102,45.7,20.96,yes,4.43,246.6,3,268.8,0
850,81,29,2,0,5.97,408,110,OH,,no,132.6,402-6666,98,33.46,14.28,no,3.43,168,7,196.8,0
851,76,66,1,36,8.57,415,77,MO,12.1,no,190.4,339-9453,117,18.14,17.83,yes,3.27,209.8,2,106.7,0
852,146,155,2,0,6.66,408,105,MN,10,yes,148.1,374-9531,104,42.64,12.96,no,2.7,152.5,5,250.8,0
853,95,73,2,0,9.06,408,143,NC,11,no,201.4,362-8378,113,31.93,12.68,no,2.97,149.2,4,187.8,0
854,78,173,0,0,4.59,510,91,AK,10.9,no,102,349-9060,63,29.33,12.12,no,2.94,142.6,2,172.5,0
855,130,135,0,0,,510,90,ID,,no,158.7,380-6437,59,26.25,17.32,no,3.19,203.8,3,154.4,0
856,86,134,2,0,8.39,415,100,OH,12.9,no,186.5,406-4158,80,1.33,14.57,no,3.48,171.4,2,7.8,0
857,116,88,3,0,9.66,510,74,NJ,7.8,no,214.7,344-6258,90,24.53,13.29,no,2.11,,10,144.3,0
858,118,182,2,0,7.84,415,113,NC,10.7,no,174.2,379-6970,101,47.52,17.27,no,2.89,203.2,4,279.5,1
859,110,166,0,0,11.07,408,109,WA,,no,246.1,354-9492,119,46.63,4.5,no,2.94,,5,274.3,0
860,97,125,2,0,13.87,415,100,CO,7.7,no,308.2,378-9029,119,22.41,11.62,no,2.08,136.7,6,131.8,0
861,83,107,1,22,10.77,415,130,MO,11.2,no,239.4,344-9943,128,47.79,12.21,yes,3.02,,9,281.1,0
862,91,66,1,0,8.63,415,68,DC,10.6,no,191.7,402-5155,118,28.44,19.55,no,2.86,230,5,167.3,1
863,116,74,0,0,11.58,415,63,MD,,no,257.4,331-9293,97,26.47,14.76,no,2.19,173.7,4,155.7,0
864,132,149,0,20,,415,94,SC,10.2,no,149.9,370-8676,110,25.13,23.53,yes,2.75,276.8,6,147.8,0
865,82,169,2,0,,408,110,NC,10,no,131.2,333-7869,67,24.23,19.67,no,2.7,231.4,4,142.5,0
866,123,179,0,0,11.97,510,114,MO,10.5,no,266,355-2464,112,48.84,24.48,no,2.84,288,4,287.3,1
867,82,138,1,0,8.29,510,147,IL,9.4,yes,184.2,331-6629,77,28.78,18.52,no,2.54,217.9,9,169.3,0
868,136,104,4,23,6.16,415,92,VA,13.3,no,136.9,386-9790,102,47.63,18.74,yes,3.59,220.5,3,280.2,0
869,98,116,3,0,5.86,510,135,FL,7.9,no,130.2,338-8478,94,32.66,26.6,no,2.13,312.9,2,192.1,0
870,106,158,1,0,,415,114,IA,9.1,no,241.1,360-6868,89,26.86,24.86,no,2.46,292.5,4,158,0
871,122,119,1,0,7.23,510,107,KY,11.2,no,160.6,411-7649,112,37.88,13.87,no,3.02,,6,222.8,0
872,110,195,0,36,9.08,415,88,VT,12.1,no,201.7,377-7843,89,39.39,19.13,yes,3.27,225.1,2,,0
873,80,64,1,22,10.38,415,84,WV,7.6,no,230.7,357-2748,67,34.07,11.14,yes,2.05,131.1,5,200.4,0
874,84,116,0,0,9.7,415,89,VT,13.3,no,215.5,408-4911,77,22,13.37,no,3.59,157.3,3,129.4,0
875,92,73,1,0,10.09,408,114,DC,5.8,no,224.2,355-5922,128,20.74,11.76,no,1.57,138.3,5,122,0
876,121,80,0,0,,510,110,WY,7.3,no,137.7,400-5389,74,17.19,22.37,no,1.97,,5,101.1,0
877,62,94,1,0,8.57,510,54,OH,15.3,no,190.4,367-9495,115,33,19.31,no,4.13,227.2,4,194.1,0
878,90,93,7,42,12.01,415,102,OH,11.3,no,266.9,397-9184,130,25.89,22.74,yes,3.05,267.5,5,152.3,0
879,94,112,1,0,6.34,415,112,NM,8.6,no,140.8,354-5764,75,13.87,22.79,no,2.32,268.1,18,81.6,0
880,108,141,3,0,10.06,408,83,CT,,no,223.5,367-3648,115,8.82,13.77,no,2.73,162,3,51.9,0
881,94,145,2,31,10.56,408,123,WV,10.7,no,234.7,346-4919,109,36.72,19.13,yes,2.89,225.1,1,216,0
882,81,148,0,0,,415,71,MI,,yes,122.3,385-1118,97,39.7,15.95,no,2.59,187.7,2,233.5,1
883,117,72,2,0,10.84,415,96,VT,12.7,no,240.8,336-9327,93,23.78,19.01,no,3.43,223.6,4,139.9,0
884,92,193,2,0,,415,103,ID,10.9,no,210.1,411-4714,115,16.46,12.12,no,2.94,,5,96.8,1
885,92,147,0,0,12.76,408,82,MD,6.2,no,283.6,376-4292,83,46.58,19.7,no,1.67,231.8,1,,1
886,120,106,1,0,7.24,510,82,ID,6,no,160.8,383-2566,62,46.65,16.88,no,1.62,198.6,3,274.4,0
887,61,149,7,0,9.37,510,107,HI,8.2,no,208.3,393-8736,131,28.32,18.6,no,2.21,218.8,6,166.6,0
888,116,31,1,28,11.05,408,125,NY,,no,245.5,401-7335,80,29.21,20.46,yes,2.86,240.7,7,171.8,0
889,95,21,5,0,12.83,415,70,KY,11.3,no,285,412-1991,78,15.74,13.76,no,3.05,161.9,3,92.6,1
890,94,120,1,0,10.73,510,106,CA,6.7,no,238.4,339-7602,109,22.92,17.35,no,1.81,204.1,8,134.8,0
891,101,124,2,0,6.15,415,112,ND,12.5,no,136.7,351-1466,62,25.55,21.75,no,3.38,,4,150.3,0
892,134,124,1,0,8.2,510,113,NE,10,no,182.3,359-9223,111,32.52,22.23,no,2.7,261.5,3,191.3,0
893,127,99,4,0,9.18,415,92,IN,9.9,yes,204.1,397-8512,99,33.52,13.26,no,2.67,156,6,197.2,0
894,141,161,1,0,10.82,510,107,SC,8.9,no,240.5,343-2592,93,50.64,20.24,no,2.4,238.1,5,297.9,1
895,134,79,2,0,10.8,408,111,IL,8.4,yes,239.9,412-6019,124,17.6,27.14,no,2.27,319.3,4,103.5,0
896,72,113,3,0,11.08,408,107,NJ,6.9,no,246.2,421-7270,123,22.46,21.04,no,1.86,247.5,6,132.1,0
897,99,127,1,14,9.97,415,91,AZ,11.6,no,221.6,373-5928,77,24.34,14.44,yes,3.13,169.9,1,143.2,0
898,103,112,1,0,11.62,415,71,MD,11.6,no,258.3,336-5702,100,28.97,17.02,no,3.13,200.2,4,170.4,0
899,109,95,3,32,10.19,415,91,ID,10.5,no,226.5,393-2220,90,41.99,10.68,yes,2.84,,4,247,0
900,103,124,0,0,,415,116,KY,11.9,no,227.5,341-3349,153,32.98,20.49,no,3.21,,5,194,0
901,117,127,1,36,11.85,510,76,AK,11.2,no,263.3,345-8237,71,31.14,10.78,yes,3.02,126.8,8,183.2,0
902,116,82,1,0,12.95,408,99,WV,7.8,no,287.7,388-6658,95,24.43,14.51,no,2.11,170.7,5,143.7,0
903,137,32,1,26,7.8,510,108,UT,9,no,173.3,370-9563,149,41.4,20.13,yes,2.43,236.8,9,243.5,0
904,94,21,3,19,6.96,415,101,NM,12.9,no,154.7,334-9182,78,22.56,17.39,yes,3.48,204.6,7,132.7,0
905,110,120,1,0,7,415,103,CA,13.8,no,155.6,375-5547,83,42.86,19.22,no,3.73,226.1,3,252.1,0
906,55,190,3,0,10.94,415,124,MS,10,yes,243.2,394-5753,81,19.02,18.96,no,2.7,223,7,111.9,0
907,86,75,2,26,5.97,510,118,FL,13.4,no,132.6,394-8504,99,20.15,18.18,yes,3.62,213.9,3,118.5,0
908,88,114,2,26,11.14,415,125,WI,,no,247.6,373-7308,94,23.31,13.23,yes,3.11,155.7,7,137.1,0
909,98,20,0,35,7.45,415,127,SD,7.1,no,165.6,334-4678,125,29.16,13.01,yes,1.92,153.1,3,171.5,0
910,89,23,6,0,9.89,408,108,CO,15,no,219.8,393-4027,73,32.33,14.14,no,4.05,166.4,4,,0
911,78,95,0,20,10.95,408,94,SD,,no,243.3,406-4840,91,28.17,18.33,yes,2.65,215.6,6,165.7,0
912,77,90,2,0,12.46,415,99,AZ,9.2,no,276.9,422-4241,58,30.46,17.91,no,2.48,210.7,6,179.2,0
913,95,144,1,0,5.4,510,90,FL,11.6,no,120,384-5004,90,47.35,20.46,no,3.13,240.7,5,278.5,1
914,100,79,2,34,11.55,415,78,DE,14.8,no,256.6,391-8124,102,17.63,20.09,yes,4,236.3,4,103.7,0
915,97,87,0,0,6.19,415,108,SC,7.1,no,137.5,360-5779,101,23.17,14.64,no,1.92,172.2,5,,0
916,70,161,0,0,10.06,415,122,OR,7.8,no,223.6,353-7096,126,17.92,18.26,no,2.11,214.8,5,105.4,0
917,107,98,3,0,7.89,415,103,MN,10.5,no,175.3,384-7459,110,12.38,15.84,no,2.84,186.4,4,72.8,0
918,132,80,0,30,,510,109,MT,10,yes,212.8,416-7866,114,31.31,14.24,yes,2.7,167.5,10,184.2,0
919,123,120,1,0,12.74,510,105,WV,10.8,no,283.2,341-8667,93,32.74,17.54,no,2.92,206.4,3,192.6,0
920,131,129,1,0,7.95,415,105,NC,11.1,no,176.6,347-5113,135,9.3,21.77,no,3,256.1,4,54.7,0
921,115,73,1,0,5.41,415,97,UT,18,no,120.2,394-9934,113,30.99,16.93,no,4.86,199.2,5,,0
922,134,67,2,0,4.1,510,76,WI,10.9,no,91.2,417-2265,86,18.55,12.1,no,2.94,,5,109.1,0
923,89,162,2,0,9.56,415,111,NV,11.4,no,212.4,380-6571,98,19.57,16.73,no,3.08,196.8,3,115.1,0
924,62,103,2,0,10.35,510,53,AK,7.8,no,230.1,359-9454,96,32.45,19.26,no,2.11,226.6,3,190.9,0
925,74,106,1,0,8.93,408,139,NY,10.2,no,198.5,422-1471,103,26.98,5.47,no,2.75,64.3,4,158.7,0
926,84,121,1,21,8.66,415,102,MS,10.6,no,192.5,344-2260,129,21.47,17.82,yes,2.86,209.6,2,126.3,0
927,74,119,2,0,7.25,510,113,VT,10,no,161.2,403-1769,111,32.37,18.33,no,2.7,215.6,1,190.4,0
928,101,192,4,0,7.53,415,50,CO,12.7,no,167.4,370-8379,83,37.67,24.24,no,3.43,285.2,6,221.6,0
929,103,116,2,35,9.26,510,106,NV,,no,205.7,341-7279,102,20.06,14.21,yes,3.19,167.2,2,118,0
930,77,55,0,0,4.34,510,100,DC,,yes,96.4,354-5058,92,18.04,10.5,no,3.48,,3,106.1,0
931,105,87,4,0,11.22,510,102,DE,7.4,no,249.4,374-6966,80,43.55,13.66,no,2,160.7,2,256.2,0
932,101,87,0,0,12.86,415,80,NY,9.5,no,285.7,399-5426,89,34.82,13.69,no,2.57,161,3,204.8,0
933,98,117,2,20,7.17,510,107,UT,8.7,no,159.4,341-3663,147,34.97,11.57,yes,2.35,136.1,3,205.7,0
934,142,76,1,0,8.77,510,75,MI,9.3,no,194.9,411-1261,76,15.39,17.99,no,2.51,211.7,2,90.5,0
935,103,117,1,0,8.33,415,108,NM,11.5,no,185.2,340-3182,96,24.36,17.96,no,3.11,211.3,3,143.3,0
936,92,45,1,38,11.78,408,108,NC,7.7,no,261.8,373-2903,85,33.46,21.61,yes,2.08,254.2,2,,0
937,160,80,3,0,8.19,415,87,MT,9.3,no,182.1,361-8288,76,33.68,13.32,no,2.51,156.7,3,,0
938,85,103,1,24,12.07,408,102,MO,6.9,no,268.3,372-9816,81,19.01,20.37,yes,1.86,239.6,4,,0
939,80,89,2,0,6.56,415,81,UT,9.5,no,145.7,345-9690,120,15.25,15.28,no,2.57,179.8,4,89.7,0
940,102,153,0,0,9.14,415,136,FL,12.5,no,203.1,399-8846,109,38.91,13.66,no,3.38,160.7,2,228.9,0
941,126,37,4,0,5.31,415,110,TN,6.8,no,118,413-2238,98,37.57,17.38,no,1.84,204.5,3,221,0
942,130,76,0,0,8.48,510,86,IA,12.5,no,188.4,330-9833,96,33.71,18.45,no,3.38,217.1,3,198.3,0
943,102,84,0,0,9.18,408,93,TX,7.8,no,204.1,339-7139,137,23.56,16.92,no,2.11,199,4,138.6,0
944,104,111,1,13,10.23,408,98,HI,12.1,no,227.4,401-6671,94,32.83,9.49,yes,3.27,111.6,4,193.1,0
945,98,86,3,0,,415,95,ID,9.3,no,192,355-1019,123,33.01,16.47,no,2.51,193.8,7,194.2,0
946,67,81,1,0,12.16,408,85,IN,,no,270.2,363-5947,98,29.84,21.19,no,2.75,249.3,3,175.5,0
947,102,73,1,0,8.61,415,114,IA,11.1,no,191.4,409-4462,120,23.31,17.92,no,3,210.8,4,137.1,0
948,139,162,0,33,5.73,510,78,LA,12.3,no,127.4,373-6681,106,31.37,15.57,yes,3.32,183.2,6,184.5,0
949,114,111,0,0,8.37,510,102,WA,9.8,no,185.9,407-9841,97,25.87,11.66,no,2.65,137.2,3,152.2,0
950,107,37,2,0,3.78,408,110,CO,8.1,no,83.9,408-1513,123,33.92,17.64,no,2.19,207.5,4,199.5,0
951,83,138,1,26,8.36,510,93,KS,15,no,185.7,363-8715,125,31.26,20.46,yes,4.05,240.7,3,183.9,0
952,80,109,1,0,8.93,415,94,KY,10.2,no,198.4,384-6372,103,29.85,20.23,no,2.75,238,6,175.6,0
953,99,108,0,0,9.28,510,87,DE,9.3,no,206.3,365-8779,78,28.83,22.45,no,2.51,264.1,4,,0
954,69,49,2,0,9.65,510,92,OR,12.4,no,214.4,376-4519,153,20.3,23.23,no,3.35,273.3,7,119.4,0
955,116,101,0,29,10.88,415,100,MO,10.1,no,241.7,394-1211,75,20.59,15.84,yes,2.73,186.4,6,121.1,0
956,94,126,5,0,6.16,415,118,AK,11.9,no,136.8,372-3750,91,9.89,11.79,no,3.21,138.7,1,58.2,1
957,91,128,3,0,6.44,415,60,SD,14.7,no,143.2,353-7461,112,42.04,15.53,no,3.97,,2,247.3,0
958,104,111,2,28,6.63,415,52,LA,10.3,no,147.4,367-2227,76,21.9,13.37,yes,2.78,157.3,2,128.8,0
959,91,75,1,0,7.31,415,75,RI,13.1,no,162.4,387-8201,113,32.39,15.16,no,3.54,178.4,5,190.5,0
960,141,93,1,0,11.81,415,107,WI,12,no,262.4,392-6286,111,25.86,18.32,no,3.24,215.5,7,152.1,0
961,63,53,2,32,8.05,415,125,DE,12.8,no,178.9,416-9723,105,22.3,19.33,yes,3.46,,2,131.2,0
962,145,129,1,0,7.09,408,116,TN,7.1,no,157.6,352-4534,107,17.24,21.17,no,1.92,249.1,6,101.4,0
963,113,68,1,29,9.18,415,96,IL,13.5,yes,204,340-6908,85,33.24,14.59,yes,3.65,171.6,9,195.5,1
964,121,121,1,0,4.29,408,94,DC,12.3,no,95.3,368-2458,59,28.66,14.33,no,3.32,168.6,4,168.6,0
965,92,73,1,0,16.42,408,87,GA,9.1,no,364.9,385-6952,106,26.79,16.86,no,2.46,198.3,4,157.6,0
966,106,45,1,0,8.29,510,110,WA,7.4,no,184.2,399-3083,111,13.36,15.92,no,2,187.3,5,78.6,1
967,110,112,1,16,9,415,123,DC,11.3,no,200,394-5537,108,37.67,11.07,yes,3.05,130.2,3,221.6,0
968,102,101,3,0,9.32,415,93,WI,6.1,no,207.2,352-7234,86,42.26,14.87,no,1.65,174.9,3,,0
969,123,95,0,32,8.74,408,82,MN,10.6,no,194.3,340-4627,57,44.57,14.04,yes,2.86,165.2,5,,0
970,133,75,1,0,13.1,510,121,VT,,no,291.2,377-8267,123,35.6,17.98,no,1.94,211.5,4,209.4,0
971,130,128,1,0,8.62,408,71,VT,5.5,no,191.5,344-1362,82,38.74,25.72,no,1.49,302.6,7,227.9,1
972,106,170,2,0,,510,70,DC,9.8,no,224.3,391-2231,133,31.3,17.42,no,2.65,,3,184.1,0
973,90,125,2,0,9.49,408,138,AL,11.6,no,210.8,384-9243,106,28.78,13.26,no,3.13,156,6,169.3,0
974,107,122,1,37,9,415,118,NY,11.6,no,200,403-9468,85,27.71,26.59,yes,3.13,312.8,5,,0
975,112,141,3,23,,510,118,GA,7.6,no,220.3,403-8904,115,25.45,13.81,yes,2.05,,2,149.7,0
976,113,87,3,39,7.36,510,63,NV,9.5,no,163.6,331-8484,88,14.04,19.07,yes,2.57,224.4,1,82.6,0
977,135,148,1,21,6.32,415,96,AL,8.1,no,140.5,393-4528,109,44.69,12.71,yes,2.19,149.5,4,,0
978,116,68,1,0,6.23,510,101,WY,15.1,no,138.4,398-4538,134,33.22,18.03,no,4.08,212.1,11,195.4,0
979,117,129,1,0,3.67,415,129,NJ,11.8,no,81.6,348-9828,100,28.63,18.45,no,3.19,217.1,7,168.4,0
980,80,122,1,40,,415,90,SD,12.7,yes,185.9,406-7737,99,36.79,21.22,yes,3.43,249.7,4,216.4,0
981,90,92,2,0,7.88,408,123,TX,9.2,no,175,409-5939,86,15.59,16.46,no,2.48,193.7,4,91.7,0
982,107,30,0,0,12.93,415,76,SD,11.3,no,287.4,354-8088,90,42.06,14.95,no,3.05,175.9,2,247.4,0
983,106,151,0,0,,415,103,ID,,no,224.6,413-3177,82,33.12,24.88,no,1.49,292.7,3,194.8,0
984,86,132,0,0,10.67,510,72,VA,10.3,no,237,343-4696,115,13.79,20.84,no,2.78,245.2,2,81.1,0
985,127,42,2,0,7.44,408,94,NJ,12,yes,165.3,342-8002,114,30.72,14.84,no,3.24,174.6,6,180.7,0
986,71,29,1,0,6.69,510,74,MD,14.2,no,148.6,367-1024,87,33.25,10.74,no,3.83,126.4,4,195.6,0
987,101,98,0,0,9.29,408,93,FL,0,no,206.5,416-7452,88,48.98,11.72,no,0,137.9,0,288.1,0
988,116,75,3,0,9.55,415,79,VA,11.3,no,212.2,373-2091,98,38.2,16.32,no,3.05,192,11,224.7,0
989,105,92,1,0,9.96,510,118,MN,9,no,221.3,344-7470,105,36.11,19.09,no,2.43,,4,212.4,0
990,105,97,3,43,10.01,415,115,HI,8.3,no,222.4,408-1242,100,20.59,22.12,yes,2.24,260.2,5,121.1,0
991,98,169,3,0,12.36,415,78,DC,6.5,yes,274.7,406-5870,103,9.71,16.97,no,1.76,199.7,6,57.1,0
992,77,82,2,29,3.57,415,112,ND,8.8,no,79.3,362-9983,95,27.85,11.47,yes,2.38,134.9,2,163.8,0
993,97,158,0,0,3.59,510,77,AZ,14.4,no,79.7,362-2314,108,34.88,20.45,no,3.89,240.6,12,,0
994,126,141,0,0,6.85,415,98,MD,9.1,no,152.2,364-5362,106,31.47,19.81,no,2.46,233,7,185.1,0
995,107,50,1,0,,408,118,AK,8.7,no,202.6,362-8331,99,31.21,4.98,no,2.35,58.6,3,183.6,0
996,139,86,1,31,11.11,408,118,AZ,,no,246.9,405-1842,121,28.49,9.61,yes,3.29,113,6,167.6,0
997,115,1,1,26,8,408,113,IA,8.1,no,177.7,331-2144,144,35.36,15.73,yes,2.19,185,9,208,0
998,85,221,0,24,9.26,510,92,SD,2.4,no,205.7,365-2192,103,30.69,19.05,yes,0.65,224.1,3,180.5,0
999,124,140,4,27,8.9,415,102,MD,11.5,yes,197.7,412-1076,100,32.11,13.68,yes,3.11,160.9,5,188.9,0
1000,96,174,2,0,10.13,408,108,NH,10,no,225.2,336-2829,107,23.7,12.19,no,2.7,143.4,5,139.4,0
1001,114,70,1,0,10.06,415,113,KS,0,no,223.5,369-9465,122,37.88,18.35,no,0,215.9,0,222.8,0
1002,93,96,5,37,9.72,415,116,CT,10.3,no,216.1,387-5860,86,29.36,10.21,yes,2.78,120.1,5,172.7,1
1003,117,67,2,30,7.39,510,76,ID,12.9,no,164.3,336-8010,113,31.65,24.37,yes,3.48,286.7,3,186.2,0
1004,88,128,1,40,8.86,415,109,TX,14,no,196.8,350-8680,93,29.1,12.38,yes,3.78,145.7,6,171.2,0
1005,112,44,3,0,8.66,510,92,GA,10.2,no,192.4,419-8987,90,48.98,21.93,no,2.75,258,4,288.1,1
1006,109,62,1,0,11.96,415,118,MN,13.2,no,265.7,366-7912,78,42.28,18.7,no,3.56,220,2,248.7,1
